wikipedia_id,BookRating,MovieRuntime,MovieRating,MovieBoxOffice,MovieRatingNb,MovieGenre,neg,neu,pos,compound,polarity,subjectivity,sadness,joy,love,anger,fear,surprise,EnglishLanguage,FrenchLanguage,GermanLanguage,SpanishLanguage,ActionAdventure,Comedy,CrimeGangster,Drama,FamilyChildren,FantasyScienceFiction,HistoricalPeriod,HorrorSupernatural,OtherGenre,RomanceRelationship,ThrillersMysteries
1157124,3.9159999999999995,106.0,6.0,262520724.0,124860,Romantic comedy,0.104,0.754,0.141,0.974,0.1171296296296296,0.377037037037037,0.1136190950933739,0.3469324697196435,0.0328298816106137,0.3335074728805419,0.1397316564940285,0.0333794203861857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1524536,3.96,123.0,6.1,122000000.0,105467,Buddy film,0.088,0.847,0.065,-0.9773,-0.052703373015873,0.3400917658730159,0.0814065980625205,0.1305485306629201,0.0034141780758675,0.3297580248742763,0.4506064631998361,0.0042661970115399,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
431014,3.67,126.0,8.0,122919055.0,465177,Family Drama,0.099,0.78,0.121,0.9662,0.0592676767676767,0.5390479797979798,0.1494327153744442,0.2904129579064569,0.0053827576206198,0.3477529652745164,0.1867474292404949,0.0202711698553425,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2236324,3.71,97.0,6.3,160846332.0,157520,Family Film,0.102,0.814,0.084,-0.9311,0.0213048140131473,0.4461960878627544,0.0642856995069046,0.2353236673750668,0.0549365176816031,0.4527338743747451,0.1888773381449734,0.0038429217830626,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
289890,4.35,70.0,6.1,62870546.0,8956,Children's/Family,0.12,0.758,0.122,0.5004,0.0238949013949013,0.4203992303992304,0.1305688702328445,0.2937355117045466,0.0076792050060569,0.2844053408009452,0.2788450011807178,0.0047660599499495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
460052,4.18,138.0,7.9,156822020.0,496397,Thriller,0.198,0.754,0.048,-0.9995,-0.0610139544798635,0.4268849206349206,0.1048551029500389,0.0590455090625808,0.0082844405187643,0.4753782208730547,0.3504447803640252,0.001991934131302,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
709318,3.76,93.0,5.4,102001626.0,70963,Thriller,0.101,0.811,0.088,-0.9478,0.0379263060714673,0.4433495864947478,0.0689058577084021,0.213871638077156,0.0200953940143032,0.4125750450305834,0.2798794243889764,0.0046726567787118,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
709391,3.93,120.0,5.9,72178895.0,96441,Adventure,0.1,0.813,0.087,-0.9503,0.0589804292929292,0.383001893939394,0.0680897199248041,0.2480846934540076,0.002569290390831,0.4034441681241905,0.2740810208162185,0.0037310990982977,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3287436,4.06,100.0,7.8,124596398.0,278031,Thriller,0.085,0.812,0.103,0.9204,-0.0188273358585858,0.4147837752525252,0.1757909171850769,0.3240503813547548,0.0025661633357231,0.1637740595731884,0.3290701275429455,0.004748351879607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
7133616,3.98,96.0,6.3,27388767.0,76943,Romantic comedy,0.112,0.786,0.102,-0.936,0.0950397592950784,0.5409144637868042,0.0996893415320387,0.284669301891838,0.0295083347615824,0.4267890443789794,0.1545280459104105,0.0048159410247795,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
525305,4.24,146.0,7.7,130293714.0,398374,Thriller,0.208,0.681,0.11,-0.9955,0.053989898989899,0.2259343434343434,0.0702073496558066,0.1383288599593614,0.0046369621919247,0.433795705578584,0.3501189021442674,0.0029122228014258,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
667372,3.9159999999999995,156.0,7.7,896911078.0,701544,Thriller,0.123,0.804,0.073,-0.9962,0.0690360637626262,0.4558869949494949,0.0798361856102322,0.2706543945726783,0.0025002524463666,0.3141385955170133,0.3121407180827292,0.020729864212141,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1448684,3.74,102.0,6.2,50451307.0,48520,Sports,0.082,0.804,0.114,0.9859,0.057716049382716,0.3498456790123456,0.1742903250366604,0.3004780322539084,0.0739145260392406,0.262515915424129,0.1861532705365927,0.0026479300793267,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
17917662,4.1,123.0,7.8,115603229.0,640959,Coming of age,0.088,0.794,0.118,0.9843,0.1167162698412698,0.4111607142857144,0.2026694618922192,0.1973758194886613,0.0961678669713105,0.1695934225322811,0.3217856318432106,0.012407782964874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
5959715,3.88,100.0,6.9,31466789.0,83613,Biography,0.112,0.838,0.05,-0.9866,-0.0741582491582491,0.4930976430976431,0.2075295277987607,0.178580861222872,0.0705126103450311,0.3341063058353029,0.2036835236154729,0.0055871545620902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1389264,3.9159999999999995,154.0,6.5,38364277.0,39541,Thriller,0.117,0.796,0.087,-0.9032,0.0282878787878787,0.4565151515151515,0.2107986878370866,0.1205824764367813,0.0029035165091045,0.3096759656094946,0.3533436398293512,0.0026957341353408,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2613497,3.97,118.0,6.3,96269812.0,114505,Thriller,0.085,0.811,0.103,0.0617,0.0959535834535834,0.3750529100529101,0.0264105889935828,0.3102454639738425,0.0053613885154066,0.2343306024392534,0.418427497023783,0.0052244476766125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3701905,4.3,100.0,6.6,306431864.0,249684,Computer Animation,0.066,0.87,0.064,0.3381,0.0565854119425548,0.3828420256991684,0.1188581560753275,0.2752674667876711,0.0294241185830012,0.2202651793994063,0.34953457757568,0.0066504993375802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2182788,3.43,105.0,6.3,11112077.0,24904,Romantic comedy,0.099,0.789,0.111,0.9553,0.0993991640543364,0.4834378265412748,0.1744270418033314,0.2916516610574844,0.1747070781724081,0.2307868545758538,0.0996180124663321,0.0288093607757926,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
548259,3.99,132.0,6.1,300257475.0,293260,Thriller,0.135,0.79,0.075,-0.9979,0.0171786251573485,0.3469389948113352,0.0877878053312694,0.1320723379370368,0.0051078332859712,0.3579731461747239,0.4103441853270245,0.0067146985590322,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1141438,3.81,170.0,7.5,213741459.0,390468,Biography,0.092,0.818,0.09,0.4796,0.1174931129476583,0.4269146005509641,0.0976342489841354,0.3929867785742278,0.0195872603164505,0.2532386543957437,0.2297037239304119,0.0068493437379885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6167400,3.87,97.0,6.2,47370.0,1417,LGBT,0.174,0.699,0.127,-0.914,-0.095,0.53,0.222678839487748,0.2334658893814776,0.0447829382853039,0.4278989757100741,0.0632014284945196,0.0079719142732857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1371113,4.14,105.0,7.0,14339171.0,13101,LGBT,0.08,0.745,0.175,0.995,0.0547643097643097,0.4952020202020201,0.1962112172163631,0.390508471433637,0.1369319028591761,0.2509837800033366,0.0228880338277361,0.0024765950319737,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1128108,3.76,111.0,6.6,6715067.0,16329,Indie,0.104,0.822,0.074,-0.9266,0.1193548387096774,0.4634408602150538,0.3396845674807472,0.1309612296525821,0.0186698058096226,0.423916444248919,0.0847928504330671,0.0019751152036146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1383548,3.59,113.0,5.2,14655628.0,17413,Thriller,0.15,0.789,0.061,-0.9988,-0.0542432521940718,0.2777032621294916,0.1429768786929344,0.1503865646736812,0.0124466417880739,0.3375569245044971,0.3546125046264023,0.0020204895779443,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
474527,3.34,97.0,4.7,33051296.0,32040,Teen,0.106,0.743,0.151,0.9901,0.0277816627816627,0.5338733488733488,0.1606491165284458,0.3592760873481541,0.028314294390692,0.3321049497312596,0.110185504199997,0.0094700201054013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
518928,3.9159999999999995,96.0,6.5,92913171.0,213478,Thriller,0.142,0.814,0.044,-0.9983,-0.0242029671717171,0.4393465909090909,0.0651064530918092,0.0593053835221904,0.0016162267460127,0.421284568541909,0.4192867387142597,0.0334006461692324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4881898,3.9159999999999995,101.0,5.5,72105690.0,99111,Thriller,0.094,0.861,0.045,-0.998,0.0447735003092145,0.3752398621786376,0.0883370249740485,0.2140792165875226,0.0032764206796281,0.2183604997837009,0.4611733769094204,0.0147734570355647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1277918,4.13,115.0,6.7,474968763.0,542655,Adventure,0.077,0.817,0.107,0.9464,0.070255439005439,0.4430167055167054,0.1248905949912074,0.4060125961575819,0.043494997826992,0.2688475515966749,0.1379627063155488,0.0187915406425853,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
948337,4.09,130.0,6.6,96105964.0,118854,Thriller,0.117,0.768,0.115,-0.7705,0.0534074511347238,0.3614567755476846,0.1252463724111947,0.244864167966462,0.0091519208075717,0.3247277462759461,0.2917613988281048,0.0042483987285194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
982874,4.22,109.0,6.7,104478416.0,210913,Science Fiction,0.095,0.843,0.062,-0.9705,-0.0728619528619528,0.4308922558922559,0.10362457123452,0.2258121031968455,0.0263292311241717,0.320270605112559,0.3183625813398976,0.0056009125001894,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
870946,3.9159999999999995,110.0,7.7,288500217.0,495004,Thriller,0.177,0.784,0.038,-0.9992,-0.0248044965786901,0.2919599217986314,0.050332171249796,0.0415034247491734,0.00229455440157,0.3047556167884702,0.5982342648785561,0.0028799634103162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
670407,3.9159999999999995,137.0,7.5,939885929.0,651861,Mystery,0.174,0.751,0.075,-0.9993,-0.0236453518233179,0.5343348741653826,0.0664939959533512,0.1037385764872306,0.021997532157402,0.5280599284125492,0.2775576609978452,0.0021523018585867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1144172,3.7,127.0,7.5,109502303.0,208500,Romantic comedy,0.082,0.84,0.078,0.0258,0.1256684491978609,0.2509803921568627,0.1983790390950162,0.2184251290205533,0.0674300306106618,0.3311712526130058,0.1821218897478372,0.0024726505486926,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1749535,3.61,115.0,7.7,98410061.0,452611,Crime Fiction,0.153,0.803,0.045,-0.9996,-0.034275310502989,0.3194531411049269,0.0771715088738818,0.1274058190181587,0.0016829316465853,0.4340698532237352,0.3574438491379152,0.0022260410589723,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1044633,3.98,104.0,7.3,11850214.0,200161,Thriller,0.158,0.773,0.07,-0.9973,-0.0546985001530456,0.5150061218243037,0.0749862373448666,0.1673442098361664,0.0119377280061598,0.51640650174684,0.2267283166379288,0.0025970169991961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2742724,3.9159999999999995,103.0,7.0,20439793.0,13105,Romantic comedy,0.0,0.869,0.131,0.9786,0.1811688311688311,0.4392857142857142,0.0445152002794202,0.5443166744979945,0.1197658977603582,0.0928407476167194,0.1479670698886779,0.0505944129373264,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1510273,3.5,112.0,5.6,95226116.0,73043,Crime Fiction,0.157,0.792,0.051,-0.9978,0.0745179063360881,0.3757575757575757,0.0224504884185821,0.1708294544465995,0.0069178777835245,0.7252543168573605,0.0719704468178355,0.002577428910795,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517536,3.81,136.0,6.6,93621340.0,183197,Thriller,0.119,0.775,0.105,-0.8979,0.0175563868498651,0.4591740385218645,0.0894293760761573,0.1210105207886421,0.0277456290694805,0.1878097760320709,0.5708968332527126,0.003107867108178,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
930379,3.73,145.0,8.0,596400000.0,708615,Thriller,0.106,0.806,0.088,-0.8793,-0.02334455667789,0.2742424242424243,0.0222307483033676,0.1379606514986205,0.0058277820748376,0.4610130886680313,0.3694100775755942,0.0035576444248103,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2696740,3.9159999999999995,88.0,6.5,69834815.0,18589,Adventure,0.1,0.801,0.099,-0.8564,0.0381868131868131,0.391971916971917,0.0870623459369398,0.3461049788428482,0.0087628385436113,0.3672777398392876,0.1862136591332339,0.0045784379454278,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1908238,3.84,174.0,6.6,758239851.0,466970,Thriller,0.093,0.846,0.06,-0.994,0.0346045197740113,0.4646892655367231,0.0204942595610191,0.1386036465332186,0.0030591095190694,0.2825416483896593,0.5495829850387963,0.0057183582700547,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1952976,3.9159999999999995,105.0,5.6,49483352.0,66277,Thriller,0.084,0.846,0.07,-0.7904,0.0258394961519961,0.3201133357383358,0.0809265803178752,0.1871141153957148,0.0143965218553405,0.2094828261672418,0.4949512471449334,0.0131287054287183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5646653,3.85,88.0,4.4,12506188.0,23202,Science Fiction,0.106,0.782,0.112,0.6976,-0.0105078255078255,0.4733133533133531,0.0600991731873364,0.3942289927246747,0.0029594868025014,0.3082013646671839,0.2300510820918134,0.0044599098964681,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2646948,3.9159999999999995,90.0,5.8,15585821.0,28970,Cult,0.178,0.794,0.028,-0.9991,-0.1190893308080808,0.4305239898989899,0.0575538953120002,0.1099723890944673,0.0037228634767471,0.4677979010489902,0.3583194278385514,0.0026335318534806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1789996,3.85,89.0,5.9,108047131.0,119359,Thriller,0.146,0.799,0.056,-0.998,-0.1437597402597402,0.4633290043290043,0.0460158375910772,0.1688610583439405,0.0312555976400697,0.2640514613434287,0.4856287745461831,0.0041872624996326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6304360,4.12,117.0,5.7,742614.0,10207,Romantic drama,0.087,0.766,0.146,0.7184,0.3,0.5214285714285715,0.2174872567877173,0.2343586787115782,0.0057576707331463,0.3234494444448501,0.2124394926708191,0.0065074351383373,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1355085,3.98,114.0,6.1,372234864.0,199066,Fantasy Adventure,0.082,0.864,0.053,-0.9844,0.0693297894517406,0.4572828255755086,0.0518535862035416,0.1344447698299158,0.0132506181220172,0.3363774730780003,0.4597701666050784,0.0043033892228399,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3677015,4.22,104.0,6.7,100086793.0,109663,Drama,0.133,0.793,0.074,-0.9905,-0.029563492063492,0.4882369614512472,0.0900117757382059,0.2204981618600028,0.0399008783757521,0.3833763657054918,0.2632086363222558,0.0030041735797287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1830431,3.9159999999999995,129.0,6.0,142400065.0,109668,Swashbuckler films,0.114,0.804,0.082,-0.9932,0.0130829397874852,0.4249319493637675,0.0552352339012862,0.1315616633734822,0.0254204490993288,0.4095057839864318,0.3750688784993659,0.0032079796461482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4788925,3.5700000000000003,104.0,5.5,6856989.0,7302,Drama,0.049,0.827,0.124,0.9904,0.0327380952380952,0.4037574404761904,0.0351433997013373,0.5973307654901874,0.0040812322637066,0.1935644288969342,0.1680119729891885,0.0018682047455513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3598984,3.8,129.0,7.3,82466670.0,150857,Thriller,0.17,0.766,0.064,-0.9883,-0.0078070175438596,0.2578070175438596,0.0915125422391363,0.1111251159084283,0.0939148059802722,0.3575330327095633,0.3428291039414365,0.0030854173925366,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2706589,3.76,121.0,5.6,49332692.0,77935,Crime Fiction,0.142,0.81,0.048,-0.9984,-0.0384615384615384,0.4085470085470085,0.0285246492239821,0.1086682453224057,0.0401635231955879,0.4060845566200441,0.4115158983913716,0.005043111404575,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1238514,3.49,98.0,5.5,96572480.0,59595,Holiday Film,0.135,0.731,0.133,-0.6081,-0.0031481481481481,0.5501851851851851,0.1145209836571926,0.21051426358047,0.0026972014425804,0.4210008181170061,0.2144033024316221,0.0368634164853054,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1623960,3.94,134.0,7.7,178062759.0,394567,LGBT,0.114,0.83,0.055,-0.9929,-0.0143325143325143,0.3655925155925155,0.2182113148992357,0.1239500850329932,0.0542744032478367,0.3908262816199567,0.209653995919507,0.0030839079281577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
13771001,3.83,90.0,7.9,108942691.0,14799,Indie,0.061,0.849,0.09,0.9535,0.0802761994949495,0.4037910353535354,0.0945762983616947,0.3281126000523648,0.006279135642968,0.1963080583575546,0.3673884979855401,0.0073354020993144,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2698486,3.9159999999999995,99.0,4.4,87134280.0,20454,Family Film,0.085,0.839,0.076,-0.785,0.037703785576126,0.4249700653955974,0.0765358452714958,0.2690059919022619,0.0030833297344141,0.3858966879129713,0.2602765131633469,0.005201645189731,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017208,4.02,92.0,6.8,169333034.0,114738,Science Fiction,0.122,0.79,0.087,-0.9848,0.1079081632653061,0.4991496598639455,0.118739279161673,0.2937372134629186,0.0339777951930955,0.3534107526429579,0.1959235802314651,0.0042113949930353,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
14603950,4.09,103.0,6.0,7070330.0,11280,Fantasy Adventure,0.109,0.807,0.085,-0.9922,0.0041437898145215,0.4873981540140075,0.0887177397614233,0.2480274717398086,0.036131293728495,0.3003442403393089,0.2981197230344061,0.0286595331595941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3079162,3.9159999999999995,99.0,6.6,122489822.0,87444,Family Film,0.13,0.759,0.111,-0.9794,0.1340562248995983,0.5927911646586346,0.1039147137377188,0.3296814596463016,0.0263972715560653,0.3760238723182489,0.1416601033812515,0.0223225644010447,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7271954,3.78,98.0,5.3,6311117.0,18487,Crime Fiction,0.153,0.797,0.05,-0.9979,0.0075592885375494,0.3703886693017128,0.1319094662281121,0.096540217670926,0.0061434162276401,0.3696053702110793,0.3921053870026087,0.003696134733916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1849258,3.9159999999999995,113.0,5.5,68766121.0,137645,Thriller,0.138,0.812,0.05,-0.9988,-0.0261301907968574,0.3872244668911335,0.0901747378214311,0.1503281016316338,0.009404909013507,0.3539146006683279,0.3924746673611368,0.0037029782591465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2987094,3.76,113.0,6.6,57479076.0,77288,Thriller,0.125,0.851,0.024,-0.9935,-0.0520728114478114,0.3450968013468014,0.0433578362366568,0.0893974642813726,0.0073544371321879,0.488109074656249,0.3678690569393117,0.0039121203110827,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7865977,4.0,94.0,7.2,137587063.0,178667,Adventure,0.11,0.763,0.127,0.9716,0.0670536358482787,0.3436009327973612,0.1688487477976278,0.2921589871852616,0.0414930345366222,0.2658934923334031,0.2014442870058701,0.0301614535971814,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4835894,4.13,74.0,5.4,3255426.0,1097,Family Film,0.085,0.834,0.08,-0.2457,0.0450015460729746,0.3561502782931354,0.0646491284435615,0.3940746669843793,0.0041716358222765,0.2844812233233824,0.1840612271660938,0.0685621286882087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1726126,3.48,100.0,7.4,60740827.0,259993,Thriller,0.225,0.74,0.035,-0.999,-0.0551058201058201,0.3479497354497354,0.093349910734687,0.0850313615123741,0.0019760851981118,0.636358563778922,0.1810657050507143,0.0022183788608526,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1068520,3.34,138.0,6.8,162949164.0,331925,Thriller,0.089,0.845,0.067,-0.9477,-0.0168181818181818,0.3738738738738739,0.1059742489142081,0.2898961377704836,0.0039382799986924,0.3255269534565741,0.2710317546407168,0.0036326371791801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3204685,3.9159999999999995,94.0,6.6,6804016.0,1057,Crime Fiction,0.111,0.779,0.11,-0.3506,0.028763282172373,0.3867866981503345,0.2092205697236667,0.2529797717738388,0.003563149403569,0.3059132607251575,0.2145397172267125,0.0137835389164551,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3894411,3.66,118.0,6.9,42064105.0,103257,Romantic comedy,0.083,0.854,0.064,-0.8528,0.0111111111111111,0.5074074074074075,0.1679925477073993,0.3280020032434549,0.0216018444098153,0.3174901470871797,0.1220041963861149,0.0429092675907062,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
982480,3.81,113.21957403651116,6.6,282778100.0,290414,Sci-Fi Adventure,0.122,0.824,0.054,-0.995,0.0272473867595818,0.4029210220673636,0.0674002491304075,0.3317482159952359,0.008523098198245,0.2899535050554037,0.294522556133897,0.0078523674301857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1925048,3.9,106.0,7.4,3601974.0,60323,Adventure,0.082,0.865,0.052,-0.7096,-0.0376033057851239,0.371625344352617,0.0275713277126972,0.5982181196062205,0.0029768736179297,0.3433494766165192,0.0249078304235202,0.002976411851705,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1287385,4.09,133.0,8.1,216763646.0,735383,Sports,0.125,0.714,0.16,0.9908,0.1376179831097863,0.4926229508196721,0.1546877964676241,0.3441711207975458,0.0376381837279041,0.3806856016308302,0.0735597137354489,0.009257591181813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1611072,4.02,100.0,7.0,7659918.0,118707,Thriller,0.111,0.844,0.045,-0.9941,0.0574978354978354,0.4712987012987013,0.1076176125827866,0.1651475219793307,0.0345301935226113,0.2888203644931006,0.3998106723340849,0.0040736429985069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1166096,4.09,128.0,6.1,9450897.0,25903,Thriller,0.094,0.825,0.082,-0.8702,-0.0564496314496314,0.3926904176904176,0.0288340345748862,0.3131324791655693,0.0134312931932863,0.5759464686270803,0.0665705818480447,0.0020851426297272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3037944,3.16,138.0,6.9,94973540.0,99883,Action,0.117,0.755,0.128,0.9199,-0.0308814589665653,0.3637841945288754,0.1760596433260406,0.2857329065483123,0.013034021453514,0.2206033284399801,0.3018718518828674,0.0026982375243395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499129,4.35,67.0,6.4,52858433.0,8721,LGBT,0.056,0.775,0.169,0.9987,0.0500866508219449,0.574762682850918,0.077200802240917,0.2415101765738135,0.0023195552906448,0.3472353277252945,0.302661095635163,0.0290730456510486,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
